18:00 - 18:10,0.04,0.07,0.02
18:10 - 18:20,0.04,0.05,0.03
18:20 - 18:30,0.03,0.06,0.01
18:30 - 18:40,0.00,0.00,0.00
18:40 - 18:50,0.05,0.02,0.07
18:50 - 19:00,0.01,0.01,0.01
19:00 - 19:10,0.39,0.37,0.40
19:10 - 19:20,0.86,0.83,0.90
19:20 - 19:30,1.07,1.10,1.04
19:30 - 19:40,1.21,1.07,1.36
19:40 - 19:50,1.48,1.19,1.79
19:50 - 20:00,1.05,0.86,1.25
20:00 - 20:10,0.48,0.22,0.74
20:10 - 20:20,0.50,0.19,0.82
20:20 - 20:30,0.43,0.22,0.64
20:30 - 20:40,0.80,0.67,0.93
20:40 - 20:50,1.00,1.12,0.87
20:50 - 21:00,0.84,0.91,0.78
21:00 - 21:10,0.18,0.03,0.33
21:10 - 21:20,0.49,0.32,0.67
21:20 - 21:30,0.81,0.63,0.99
21:30 - 21:40,0.28,0.32,0.24
21:40 - 21:50,0.43,0.60,0.25
21:50 - 22:00,0.51,0.61,0.40
22:00 - 22:10,1.10,1.40,0.79
22:10 - 22:20,1.59,1.78,1.38
22:20 - 22:30,1.14,1.20,1.06
22:30 - 22:40,0.35,0.29,0.42
22:40 - 22:50,0.48,0.45,0.51
22:50 - 23:00,0.64,0.62,0.66
