四岁以上所有人,0.8,2.6
男,1.0,3.4
女,0.6,1.8
4-14岁,0.5,2.4
15-24岁,0.7,4.0
25-34岁,0.7,3.2
35-44岁,0.5,2.1
45-54岁,1.2,3.1
55-64岁,0.8,1.6
65岁以上,0.8,1.7
2000以下,0.8,2.2
2000-3500,0.9,3.4
3500-5000,1.1,4.4
5000以上,1.3,4.5
小学以下,0.3,1.0
初中,0.6,1.7
高中,1.0,3.0
大学及以上,0.9,4.0
