18:00 - 18:10,0.11,0.16,0.05
18:10 - 18:20,0.09,0.18,0.00
18:20 - 18:30,0.12,0.19,0.05
18:30 - 18:40,0.12,0.02,0.23
18:40 - 18:50,0.13,0.03,0.23
18:50 - 19:00,0.10,0.01,0.19
19:00 - 19:10,0.13,0.02,0.24
19:10 - 19:20,0.11,0.00,0.23
19:20 - 19:30,0.11,0.00,0.23
19:30 - 19:40,0.12,0.01,0.23
19:40 - 19:50,0.03,0.01,0.06
19:50 - 20:00,0.02,0.02,0.02
20:00 - 20:10,0.02,0.04,0.00
20:10 - 20:20,0.09,0.15,0.04
20:20 - 20:30,0.09,0.17,0.01
20:30 - 20:40,0.22,0.41,0.03
20:40 - 20:50,0.36,0.50,0.21
20:50 - 21:00,0.35,0.45,0.23
21:00 - 21:10,0.04,0.03,0.05
21:10 - 21:20,0.00,0.00,0.00
21:20 - 21:30,0.01,0.02,0.00
21:30 - 21:40,0.00,0.00,0.00
21:40 - 21:50,0.00,0.00,0.00
21:50 - 22:00,0.23,0.25,0.21
22:00 - 22:10,0.03,0.02,0.03
22:10 - 22:20,0.10,0.10,0.09
22:20 - 22:30,0.03,0.07,0.00
22:30 - 22:40,0.04,0.00,0.08
22:40 - 22:50,0.15,0.08,0.22
22:50 - 23:00,0.16,0.13,0.18
