18:00 - 18:10,2.81,2.76,2.87
18:10 - 18:20,3.26,3.17,3.36
18:20 - 18:30,4.15,3.78,4.53
18:30 - 18:40,8.40,6.85,10.02
18:40 - 18:50,9.20,7.75,10.71
18:50 - 19:00,9.91,8.58,11.28
19:00 - 19:10,9.81,8.48,11.19
19:10 - 19:20,6.47,6.50,6.44
19:20 - 19:30,6.58,6.60,6.56
19:30 - 19:40,7.12,6.73,7.53
19:40 - 19:50,6.75,6.67,6.82
19:50 - 20:00,6.94,6.48,7.41
20:00 - 20:10,6.80,6.82,6.78
20:10 - 20:20,6.90,6.96,6.84
20:20 - 20:30,7.49,7.03,7.97
20:30 - 20:40,8.21,7.50,8.95
20:40 - 20:50,2.90,3.24,2.55
20:50 - 21:00,2.49,2.78,2.19
21:00 - 21:10,1.69,1.72,1.66
21:10 - 21:20,1.24,1.40,1.08
21:20 - 21:30,1.87,1.64,2.12
21:30 - 21:40,1.13,0.75,1.53
21:40 - 21:50,0.56,0.42,0.71
21:50 - 22:00,0.78,0.80,0.77
22:00 - 22:10,0.77,0.78,0.77
22:10 - 22:20,0.51,0.57,0.45
22:20 - 22:30,0.81,0.90,0.72
22:30 - 22:40,1.05,1.44,0.63
22:40 - 22:50,0.84,1.24,0.42
22:50 - 23:00,0.53,0.73,0.31
