18:00 - 18:15,1.6,1.1,2.1
18:15 - 18:30,1.8,1.3,2.3
18:30 - 18:45,1.8,1.2,2.5
18:45 - 19:00,2.0,1.4,2.6
19:00 - 19:15,2.8,2.0,3.7
19:15 - 19:30,5.4,3.8,7.1
19:30 - 19:45,5.7,4.1,7.4
19:45 - 20:00,4.6,3.3,6.0
20:00 - 20:15,6.4,4.6,8.4
20:15 - 20:30,7.0,4.9,9.2
20:30 - 20:45,4.5,2.7,6.4
20:45 - 21:00,6.5,4.4,8.7
21:00 - 21:15,7.2,4.8,9.7
21:15 - 21:30,3.6,2.2,5.1
21:30 - 21:45,2.4,1.7,3.0
21:45 - 22:00,2.9,2.3,3.6
22:00 - 22:15,3.3,2.7,3.8
22:15 - 22:30,2.4,2.0,2.8
22:30 - 22:45,3.3,3.0,3.5
22:45 - 23:00,3.0,2.8,3.2
23:00 - 23:15,2.7,2.6,2.8
23:15 - 23:30,1.7,1.6,1.8
23:30 - 23:45,1.9,1.9,1.9
23:45 - 24:00,1.8,1.8,1.8
