18:00 - 18:10,0.63,0.97,0.28
18:10 - 18:20,0.53,0.78,0.28
18:20 - 18:30,0.54,0.87,0.19
18:30 - 18:40,0.41,0.63,0.17
18:40 - 18:50,0.22,0.43,0.01
18:50 - 19:00,0.34,0.57,0.10
19:00 - 19:10,0.72,0.90,0.53
19:10 - 19:20,0.86,1.29,0.41
19:20 - 19:30,0.87,1.44,0.28
19:30 - 19:40,0.71,1.20,0.21
19:40 - 19:50,0.39,0.76,0.01
19:50 - 20:00,0.49,0.82,0.14
20:00 - 20:10,0.44,0.71,0.16
20:10 - 20:20,0.47,0.86,0.07
20:20 - 20:30,0.88,1.16,0.57
20:30 - 20:40,0.56,0.85,0.25
20:40 - 20:50,0.22,0.38,0.05
20:50 - 21:00,0.48,0.81,0.12
21:00 - 21:10,0.50,0.95,0.03
21:10 - 21:20,0.52,0.98,0.04
21:20 - 21:30,0.66,1.22,0.08
21:30 - 21:40,0.56,1.07,0.03
21:40 - 21:50,0.44,0.87,0.00
21:50 - 22:00,0.57,1.03,0.09
22:00 - 22:10,0.65,1.22,0.05
22:10 - 22:20,0.66,1.29,0.01
22:20 - 22:30,0.68,1.33,0.00
22:30 - 22:40,0.67,1.15,0.16
22:40 - 22:50,0.62,1.02,0.21
22:50 - 23:00,0.51,0.89,0.11
